date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:00:54	25308/25308	---M--	200	added ('OK')	image/svg+xml	etag:%2262dc-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.svg	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:00:56	21046/21046	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225236-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.eot?	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfontd41d.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:00:56	20852/20852	---M--	200	added ('OK')	font/ttf	etag:%225174-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSans-Semibold-webfont.ttf	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:07	63564/63564	---M--	200	added ('OK')	font/woff	etag:%22f84c-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.woff	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:12	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ae1a-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:13	270447/270447	---M--	200	added ('OK')	image/svg+xml	etag:%224206f-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.svg	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:15	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-4f6c3d70f4380%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/loading-white-bg.gif	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/loading-white-bg.gif	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:16	110106/110106	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ae1a-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.eot?	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfontd41d.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:21	156673/156673	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2007:01:16%20GMT	http://localhost/miviaje/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:28	156673/156673	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2007:01:22%20GMT	http://localhost/miviaje/wp-content/themes/salient/img/icons/social/behance-header-black.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/social/behance-header-black.4f.delayed	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:28	1336/1336	---M--	200	added ('OK')	image/png	etag:%22538-4f6c3d70f4380%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/mag-glass-mobile.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/mag-glass-mobile.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:29	1857/1857	---M--	200	added ('OK')	image/png	etag:%22741-4f6c3d70f4380%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/mag-glass-mobile@2x.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:29	3051/3051	---M--	200	added ('OK')	image/png	etag:%22beb-4f6c3d6d23a80%22	http://localhost/miviaje/wp-content/themes/salient/img/textures/diagonal_line.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/textures/diagonal_line.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:29	1565/1565	---M--	200	added ('OK')	image/png	etag:%2261d-4f6c3d70f4380%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/slider-arrows-small.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/slider-arrows-small.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:30	921/921	---M--	200	added ('OK')	image/png	etag:%22399-4f6c3d6b3b600%22	http://localhost/miviaje/wp-content/themes/salient/img/transparent.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/transparent.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:30	1340/1340	---M--	200	added ('OK')	image/png	etag:%2253c-4f6c3d6f0bf00%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/quote.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/quote.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:30	109928/109928	---M--	200	added ('OK')	font/ttf	etag:%221ad68-4f6c3d61b1f80%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/OpenSansBold-webfont.ttf	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:30	6021/6021	---M--	200	added ('OK')	image/png	etag:%221785-4f6c3d70f4380%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/jplayer.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/jplayer.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:30	1443/1443	---M--	200	added ('OK')	image/png	etag:%225a3-4f6c3d72dc800%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/link.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/link.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:30	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-4f6c3d6f0bf00%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/status.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/status.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:31	1127/1127	---M--	200	added ('OK')	image/png	etag:%22467-4f6c3d70f4380%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/aside.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/aside.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:31	1776/1776	---M--	200	added ('OK')	image/png	etag:%226f0-4f6c3d72dc800%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/quote@2x.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/quote@2x.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:31	2078/2078	---M--	200	added ('OK')	image/png	etag:%2281e-4f6c3d72dc800%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/link@2x.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/link@2x.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:31	1345/1345	---M--	200	added ('OK')	image/png	etag:%22541-4f6c3d70f4380%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/status@2x.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/status@2x.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:32	1128/1128	---M--	200	added ('OK')	image/png	etag:%22468-4f6c3d72dc800%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/aside@2x.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/aside@2x.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:32	1189/1189	---M--	200	added ('OK')	image/png	etag:%224a5-4f6c3d74c4c80%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/portfolio-arrows.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:32	1467/1467	---M--	200	added ('OK')	image/png	etag:%225bb-4f6c3d72dc800%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/portfolio-arrows@2x.png	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:32	1125/1125	---M--	200	added ('OK')	image/jpeg	etag:%22465-4f6c3d70f4380%22	http://localhost/miviaje/wp-content/themes/salient/img/icons/comment-children-line.jpg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:35	19632/19632	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224cb0-55bbae2c29180%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.eot	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:36	64630/64630	---M--	200	added ('OK')	image/svg+xml	etag:%22fc76-55bbae2c29180%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.svg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.svg	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:37	1232653/1232653	---M--	200	added ('OK')	image/png	etag:%2212cf0d-575d238854973%22	http://localhost/miviaje/wp-content/uploads/2018/09/Screenshot_20180914-132014.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/uploads/2018/09/Screenshot_20180914-132014.png	(from http://localhost/miviaje/)
10:01:37	19468/19468	---M--	200	added ('OK')	font/ttf	etag:%224c0c-55bbae2c29180%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.ttf	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.ttf	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:37	19544/19544	---M--	200	added ('OK')	font/woff	etag:%224c58-55bbae2c29180%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.woff	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.woff	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:37	19632/19632	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224cb0-55bbae2c29180%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/icomoon.eot?	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:41	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226bac-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.eot	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:41	70126/70126	---M--	200	added ('OK')	image/svg+xml	etag:%22111ee-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.svg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.svg	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:43	27396/27396	---M--	200	added ('OK')	font/ttf	etag:%226b04-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.ttf	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.ttf	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:43	27564/27564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226bac-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.eot?	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/lineconsd41d.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:43	27472/27472	---M--	200	added ('OK')	font/woff	etag:%226b50-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.woff	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/linecons.woff	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:48	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227ec0-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.eot	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:48	93916/93916	---M--	200	added ('OK')	image/svg+xml	etag:%2216edc-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.svg	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.svg	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:49	32284/32284	---M--	200	added ('OK')	font/ttf	etag:%227e1c-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.ttf	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.ttf	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:50	32360/32360	---M--	200	added ('OK')	font/woff	etag:%227e68-4f6c3d639a400%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.woff	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.woff	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:50	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227ec0-4f6c3d6582880%22	http://localhost/miviaje/wp-content/themes/salient/css/fonts/steadysets.eot?	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/css/fonts/steadysetsd41d.eot	(from http://localhost/miviaje/wp-content/themes/salient/style.css?ver=8.5.5)
10:01:53	156673/156673	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2007:01:49%20GMT	http://localhost/miviaje/wp-content/themes/salient/images/select2-spinner.gif	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/themes/salient/images/select2-spinner.gif	(from http://localhost/miviaje/wp-content/themes/salient/css/select2.css?ver=6.2)
10:01:54	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-575205d7abdac%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/vc/alert.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/vc/alert.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:54	323/323	---M--	200	added ('OK')	image/png	etag:%22143-575205d7c3458%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/vc/info.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/vc/info.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:54	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-575205d7d34aa%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/vc/tick.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/vc/tick.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:55	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-575205d7b1ff2%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:55	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-575205d411ddb%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:55	841/841	---M--	200	added ('OK')	image/png	etag:%22349-575205d412997%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:55	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-575205d413167%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:55	544/544	---M--	200	added ('OK')	image/png	etag:%22220-575205d41870e%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/application-image.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/application-image.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:56	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-575205d421407%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/arrow.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/arrow.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:56	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-575205d421bde%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/asterisk.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:56	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-575205d4223b0%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/auction-hammer.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:56	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-575205d425295%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/balloon.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/balloon.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:57	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-575205d423739%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-buzz.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:57	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-575205d423f0a%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-facebook.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:57	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-575205d4246dc%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-twitter.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:57	648/648	---M--	200	added ('OK')	image/png	etag:%22288-575205d425a67%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/battery-full.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:58	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-575205d426623%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/binocular.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/binocular.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:58	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-575205d4271dd%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-excel.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:58	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-575205d4279ae%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-image.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:58	647/647	---M--	200	added ('OK')	image/png	etag:%22287-575205d42ac85%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-music.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:58	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-575205d42b83f%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-office.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:59	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-575205d42c00e%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-pdf.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:59	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-575205d42c3f7%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-powerpoint.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:59	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-575205d42cfb3%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-word.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:01:59	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-575205d42d39a%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/bookmark.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:02:00	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-575205d42db6b%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/camcorder.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:02:00	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-575205d42e4f5%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/camera.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/camera.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
10:02:00	659/659	---M--	200	added ('OK')	image/png	etag:%22293-575205d42f0b3%22	http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/chart.png	C:/My%20Web%20Sites/patricia/localhost/miviaje/wp-content/plugins/js_composer_salient/assets/images/icons/chart.png	(from http://localhost/miviaje/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=5.4.7)
